,Artist_Name,Album_Title,Genre,Composer,Track_Name,Track_Unit_Price,Invoice_ID,Invoice_Tracks_Price,Invoice_Track_ID,Sales_Rep_ID,Sales_Rep_First_Name,Sales_Rep_Last_Name,Sales_Rep_Title,Sales_Rep_City,Sales_Rep_State,Sales_Rep_Country,Customer_ID,Customer_First_Name,Customer_Last_Name,Customer_City,Customer_State,Customer_Country,artist2
125,Audioslave,Audioslave,Rock,Audioslave/Chris Cornell,Getaway Car,0.99,,,,,,,,,,,,,,,,,Audioslave
126,Audioslave,Audioslave,Rock,Audioslave/Chris Cornell,The Last Remaining Light,0.99,215.0,0.99,98.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Audioslave
127,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Your Time Has Come,0.99,5.0,0.99,99.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Audioslave
128,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Out Of Exile,0.99,,,,,,,,,,,,,,,,,Audioslave
129,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Be Yourself,0.99,,,,,,,,,,,,,,,,,Audioslave
130,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Doesn't Remind Me,0.99,320.0,0.99,102.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,Audioslave
131,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Drown Me Slowly,0.99,110.0,0.99,103.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Audioslave
132,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Heaven's Dead,0.99,,,,,,,,,,,,,,,,,Audioslave
133,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",The Worm,0.99,,,,,,,,,,,,,,,,,Audioslave
134,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Man Or Animal,0.99,,,,,,,,,,,,,,,,,Audioslave
135,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Yesterday To Tomorrow,0.99,215.0,0.99,107.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Audioslave
136,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Dandelion,0.99,5.0,0.99,108.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Audioslave
137,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",#1 Zero,0.99,,,,,,,,,,,,,,,,,Audioslave
138,Audioslave,Out Of Exile,Alternative & Punk,"Cornell, Commerford, Morello, Wilk",The Curse,0.99,,,,,,,,,,,,,,,,,Audioslave
139,Audioslave,Revelations,Alternative,,Revelations,0.99,,,,,,,,,,,,,,,,,Audioslave
140,Audioslave,Revelations,Alternative,,One and the Same,0.99,,,,,,,,,,,,,,,,,Audioslave
141,Audioslave,Revelations,Alternative,,Sound of a Gun,0.99,313.0,0.99,3391.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,43.0,Isabelle,Mercier,Dijon,,France,Audioslave
142,Audioslave,Revelations,Alternative,,Until We Fall,0.99,103.0,0.99,3392.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,24.0,Frank,Ralston,Chicago,IL,USA,Audioslave
143,Audioslave,Revelations,Alternative,,Original Fire,0.99,,,,,,,,,,,,,,,,,Audioslave
144,Audioslave,Revelations,Alternative,,Broken City,0.99,,,,,,,,,,,,,,,,,Audioslave
145,Audioslave,Revelations,Alternative,,Somedays,0.99,,,,,,,,,,,,,,,,,Audioslave
146,Audioslave,Revelations,Alternative,,Shape of Things to Come,0.99,208.0,0.99,3396.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,4.0,Bjørn,Hansen,Oslo,,Norway,Audioslave
147,Audioslave,Revelations,Alternative,,Jewel of the Summertime,0.99,,,,,,,,,,,,,,,,,Audioslave
148,Audioslave,Revelations,Alternative,,Wide Awake,0.99,,,,,,,,,,,,,,,,,Audioslave
149,Audioslave,Revelations,Alternative,,Nothing Left to Say But Goodbye,0.99,,,,,,,,,,,,,,,,,Audioslave
150,Audioslave,Revelations,Alternative,,Moth,0.99,313.0,0.99,3400.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,43.0,Isabelle,Mercier,Dijon,,France,Audioslave
151,Audioslave,Revelations,Alternative,,Show Me How to Live (Live at the Quart Festival),0.99,103.0,0.99,3401.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,24.0,Frank,Ralston,Chicago,IL,USA,Audioslave
152,Audioslave,Revelations,Alternative,,"Band Members Discuss Tracks from ""Revelations""",0.99,,,,,,,,,,,,,,,,,Audioslave
153,BackBeat,BackBeat Soundtrack,Rock And Roll,"Berry Gordy, Jr./Janie Bradford",Money,0.99,320.0,0.99,111.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,BackBeat
154,BackBeat,BackBeat Soundtrack,Rock And Roll,"Enotris Johnson/Little Richard/Robert ""Bumps"" Blackwell",Long Tall Sally,0.99,110.0,0.99,112.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,BackBeat
155,BackBeat,BackBeat Soundtrack,Rock And Roll,Larry Williams,Bad Boy,0.99,,,,,,,,,,,,,,,,,BackBeat
156,BackBeat,BackBeat Soundtrack,Rock And Roll,Bert Russell/Phil Medley,Twist And Shout,0.99,,,,,,,,,,,,,,,,,BackBeat
157,BackBeat,BackBeat Soundtrack,Rock And Roll,Brian Holland/Freddie Gorman/Georgia Dobbins/Robert Bateman/William Garrett,Please Mr. Postman,0.99,,,,,,,,,,,,,,,,,BackBeat
158,BackBeat,BackBeat Soundtrack,Rock And Roll,Eddie Cochran/Jerry Capehart,C'Mon Everybody,0.99,215.0,0.99,116.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,BackBeat
159,BackBeat,BackBeat Soundtrack,Rock And Roll,Chuck Berry,Rock 'N' Roll Music,0.99,5.0,0.99,117.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,BackBeat
160,BackBeat,BackBeat Soundtrack,Rock And Roll,Larry Williams,Slow Down,0.99,,,,,,,,,,,,,,,,,BackBeat
161,BackBeat,BackBeat Soundtrack,Rock And Roll,Bo Diddley,Roadrunner,0.99,,,,,,,,,,,,,,,,,BackBeat
162,BackBeat,BackBeat Soundtrack,Rock And Roll,Chuck Berry,Carol,0.99,320.0,0.99,120.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,BackBeat
163,BackBeat,BackBeat Soundtrack,Rock And Roll,Little Richard,Good Golly Miss Molly,0.99,110.0,0.99,121.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,BackBeat
164,BackBeat,BackBeat Soundtrack,Rock And Roll,Ned Fairchild,20 Flight Rock,0.99,,,,,,,,,,,,,,,,,BackBeat
165,Billy Cobham,The Best Of Billy Cobham,Jazz,Billy Cobham,Quadrant,0.99,,,,,,,,,,,,,,,,,Billy Cobham
166,Billy Cobham,The Best Of Billy Cobham,Jazz,Billy Cobham,Snoopy's search-Red baron,0.99,,,,,,,,,,,,,,,,,Billy Cobham
167,Billy Cobham,The Best Of Billy Cobham,Jazz,Billy Cobham,"Spanish moss-""A sound portrait""-Spanish moss",0.99,215.0,0.99,125.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Billy Cobham
168,Billy Cobham,The Best Of Billy Cobham,Jazz,Billy Cobham,Moon germs,0.99,5.0,0.99,126.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Billy Cobham
169,Billy Cobham,The Best Of Billy Cobham,Jazz,Billy Cobham,Stratus,0.99,,,,,,,,,,,,,,,,,Billy Cobham
170,Billy Cobham,The Best Of Billy Cobham,Jazz,Billy Cobham,The pleasant pheasant,0.99,,,,,,,,,,,,,,,,,Billy Cobham
171,Billy Cobham,The Best Of Billy Cobham,Jazz,Billy Cobham,Solo-Panhandler,0.99,320.0,0.99,129.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,Billy Cobham
172,Billy Cobham,The Best Of Billy Cobham,Jazz,George Duke,Do what cha wanna,0.99,110.0,0.99,130.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Billy Cobham
173,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,Intro/ Low Down,0.99,,,,,,,,,,,,,,,,,Black Label Society
174,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,13 Years Of Grief,0.99,,,,,,,,,,,,,,,,,Black Label Society
175,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,Stronger Than Death,0.99,,,,,,,,,,,,,,,,,Black Label Society
176,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,All For You,0.99,215.0,0.99,134.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Black Label Society
177,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,Super Terrorizer,0.99,5.0,0.99,135.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Black Label Society
178,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,Phoney Smile Fake Hellos,0.99,,,,,,,,,,,,,,,,,Black Label Society
179,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,Lost My Better Half,0.99,,,,,,,,,,,,,,,,,Black Label Society
180,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,Bored To Tears,0.99,320.0,0.99,138.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,Black Label Society
181,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,A.N.D.R.O.T.A.Z.,0.99,110.0,0.99,139.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Black Label Society
182,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,Born To Booze,0.99,,,,,,,,,,,,,,,,,Black Label Society
183,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,World Of Trouble,0.99,,,,,,,,,,,,,,,,,Black Label Society
184,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,No More Tears,0.99,,,,,,,,,,,,,,,,,Black Label Society
185,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,,The Begining... At Last,0.99,215.0,0.99,143.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Black Label Society
186,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,,Heart Of Gold,0.99,5.0,0.99,144.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Black Label Society
187,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,,Snowblind,0.99,,,,,,,,,,,,,,,,,Black Label Society
188,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,,Like A Bird,0.99,,,,,,,,,,,,,,,,,Black Label Society
189,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,,Blood In The Wall,0.99,320.0,0.99,147.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,Black Label Society
190,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,,The Beginning...At Last,0.99,110.0,0.99,148.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Black Label Society
191,Black Sabbath,Black Sabbath,Metal,,Black Sabbath,0.99,,,,,,,,,,,,,,,,,Black Sabbath
192,Black Sabbath,Black Sabbath,Metal,,The Wizard,0.99,,,,,,,,,,,,,,,,,Black Sabbath
193,Black Sabbath,Black Sabbath,Metal,,Behind The Wall Of Sleep,0.99,,,,,,,,,,,,,,,,,Black Sabbath
194,Black Sabbath,Black Sabbath,Metal,,N.I.B.,0.99,215.0,0.99,152.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Black Sabbath
195,Black Sabbath,Black Sabbath,Metal,,Evil Woman,0.99,5.0,0.99,153.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Black Sabbath
196,Black Sabbath,Black Sabbath,Metal,,Sleeping Village,0.99,,,,,,,,,,,,,,,,,Black Sabbath
197,Black Sabbath,Black Sabbath,Metal,,Warning,0.99,,,,,,,,,,,,,,,,,Black Sabbath
198,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Wheels Of Confusion / The Straightener,0.99,,,,,,,,,,,,,,,,,Black Sabbath
199,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Tomorrow's Dream,0.99,110.0,0.99,157.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Black Sabbath
200,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Changes,0.99,,,,,,,,,,,,,,,,,Black Sabbath
201,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",FX,0.99,,,,,,,,,,,,,,,,,Black Sabbath
202,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Supernaut,0.99,,,,,,,,,,,,,,,,,Black Sabbath
203,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Snowblind,0.99,215.0,0.99,161.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Black Sabbath
204,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Snowblind,0.99,321.0,0.99,161.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Black Sabbath
205,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Cornucopia,0.99,5.0,0.99,162.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Black Sabbath
206,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Cornucopia,0.99,322.0,0.99,162.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Black Sabbath
207,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Laguna Sunrise,0.99,322.0,0.99,163.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Black Sabbath
208,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",St. Vitus Dance,0.99,,,,,,,,,,,,,,,,,Black Sabbath
209,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Under The Sun/Every Day Comes and Goes,0.99,323.0,0.99,165.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Black Sabbath
210,Body Count,Body Count,Alternative & Punk,,Smoked Pork,0.99,110.0,0.99,166.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Body Count
211,Body Count,Body Count,Alternative & Punk,,Body Count's In The House,0.99,323.0,0.99,167.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Body Count
212,Body Count,Body Count,Alternative & Punk,,Now Sports,0.99,,,,,,,,,,,,,,,,,Body Count
213,Body Count,Body Count,Alternative & Punk,,Body Count,0.99,324.0,0.99,169.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Body Count
214,Body Count,Body Count,Alternative & Punk,,A Statistic,0.99,215.0,0.99,170.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Body Count
215,Body Count,Body Count,Alternative & Punk,,Bowels Of The Devil,0.99,5.0,0.99,171.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Body Count
216,Body Count,Body Count,Alternative & Punk,,Bowels Of The Devil,0.99,324.0,0.99,171.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Body Count
217,Body Count,Body Count,Alternative & Punk,,The Real Problem,0.99,,,,,,,,,,,,,,,,,Body Count
218,Body Count,Body Count,Alternative & Punk,,KKK Bitch,0.99,324.0,0.99,173.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Body Count
219,Body Count,Body Count,Alternative & Punk,,D Note,0.99,,,,,,,,,,,,,,,,,Body Count
220,Body Count,Body Count,Alternative & Punk,,Voodoo,0.99,110.0,0.99,175.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Body Count
221,Body Count,Body Count,Alternative & Punk,,Voodoo,0.99,324.0,0.99,175.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Body Count
222,Body Count,Body Count,Alternative & Punk,,The Winner Loses,0.99,,,,,,,,,,,,,,,,,Body Count
223,Body Count,Body Count,Alternative & Punk,,There Goes The Neighborhood,0.99,,,,,,,,,,,,,,,,,Body Count
224,Body Count,Body Count,Alternative & Punk,,Oprah,0.99,,,,,,,,,,,,,,,,,Body Count
225,Body Count,Body Count,Alternative & Punk,,Evil Dick,0.99,325.0,0.99,179.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Body Count
226,Body Count,Body Count,Alternative & Punk,,Body Count Anthem,0.99,5.0,0.99,180.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Body Count
227,Body Count,Body Count,Alternative & Punk,,Momma's Gotta Die Tonight,0.99,,,,,,,,,,,,,,,,,Body Count
228,Body Count,Body Count,Alternative & Punk,,Freedom Of Speech,0.99,,,,,,,,,,,,,,,,,Body Count
229,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,King In Crimson,0.99,325.0,0.99,183.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Bruce Dickinson
230,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,Chemical Wedding,0.99,110.0,0.99,184.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Bruce Dickinson
231,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,Chemical Wedding,0.99,216.0,0.99,184.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Bruce Dickinson
232,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,The Tower,0.99,217.0,0.99,185.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Bruce Dickinson
233,Bruce Dickinson,Chemical Wedding,Metal,Adrian Smith,Killing Floor,0.99,217.0,0.99,186.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Bruce Dickinson
234,Bruce Dickinson,Chemical Wedding,Metal,Eddie Casillas/Roy Z,Book Of Thel,0.99,325.0,0.99,187.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Bruce Dickinson
235,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,Gates Of Urizen,0.99,218.0,0.99,188.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,Bruce Dickinson
236,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,Jerusalem,0.99,5.0,0.99,189.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Bruce Dickinson
237,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,Trupets Of Jericho,0.99,218.0,0.99,190.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,Bruce Dickinson
238,Bruce Dickinson,Chemical Wedding,Metal,Adrian Smith,Machine Men,0.99,325.0,0.99,191.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Bruce Dickinson
239,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,The Alchemist,0.99,219.0,0.99,192.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,2.0,Leonie,Köhler,Stuttgart,,Germany,Bruce Dickinson
240,Bruce Dickinson,Chemical Wedding,Metal,Roy Z,Realword,0.99,110.0,0.99,193.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Bruce Dickinson
241,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Eurreal Montgomery,First Time I Met The Blues,0.99,219.0,0.99,194.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,2.0,Leonie,Köhler,Stuttgart,,Germany,Buddy Guy
242,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Willie Dixon,Let Me Love You Baby,0.99,325.0,0.99,195.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Buddy Guy
243,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Buddy Guy,Stone Crazy,0.99,219.0,0.99,196.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,2.0,Leonie,Köhler,Stuttgart,,Germany,Buddy Guy
244,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Willie Dixon,Pretty Baby,0.99,,,,,,,,,,,,,,,,,Buddy Guy
245,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Al Perkins/Willie Dixon,When My Left Eye Jumps,0.99,5.0,0.99,198.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Buddy Guy
246,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Al Perkins/Willie Dixon,When My Left Eye Jumps,0.99,219.0,0.99,198.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,2.0,Leonie,Köhler,Stuttgart,,Germany,Buddy Guy
247,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Buddy Guy,Leave My Girl Alone,0.99,325.0,0.99,199.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Buddy Guy
248,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Buddy Guy,She Suits Me To A Tee,0.99,,,,,,,,,,,,,,,,,Buddy Guy
249,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Sonny Boy Williamson [I],Keep It To Myself (Aka Keep It To Yourself),0.99,,,,,,,,,,,,,,,,,Buddy Guy
250,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Robert Geddins/Ron Badger/Sheldon Feinberg,My Time After Awhile,0.99,220.0,0.99,202.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Buddy Guy
251,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Willie Dixon,Too Many Ways (Alternate),0.99,,,,,,,,,,,,,,,,,Buddy Guy
252,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,Amos Blakemore/Buddy Guy,Talkin' 'Bout Women Obviously,0.99,,,,,,,,,,,,,,,,,Buddy Guy
253,Caetano Veloso,Prenda Minha,Latin,Jorge Ben,Jorge Da Capadócia,0.99,326.0,0.99,205.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Caetano Veloso
254,Caetano Veloso,Prenda Minha,Latin,Tradicional,Prenda Minha,0.99,220.0,0.99,206.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Caetano Veloso
255,Caetano Veloso,Prenda Minha,Latin,Tom Jobim - Newton Mendoça,Meditação,0.99,5.0,0.99,207.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Caetano Veloso
256,Caetano Veloso,Prenda Minha,Latin,Tom Jobim - Newton Mendoça,Meditação,0.99,111.0,0.99,207.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Caetano Veloso
257,Caetano Veloso,Prenda Minha,Latin,Caetano Veloso,Terra,0.99,112.0,0.99,208.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,18.0,Michelle,Brooks,New York,NY,USA,Caetano Veloso
258,Caetano Veloso,Prenda Minha,Latin,Caetano Veloso,Eclipse Oculto,0.99,112.0,0.99,209.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,18.0,Michelle,Brooks,New York,NY,USA,Caetano Veloso
